,LotArea,OverallQual,OverallCond,YearBuilt,MasVnrArea,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,HS__1.5Unf,HS__1Story,HS__2.5Fin,HS__2.5Unf,HS__2Story,HS__SFoyer,HS__SLvl,EQ__Fa,EQ__Gd,EQ__TA,HQC__Fa,HQC__Gd,HQC__Po,HQC__TA,KQ__Fa,KQ__Gd,KQ__TA
1072,7585,5,3,1948,0.0,810,1456,1,0,4,7,1,280,0,0,8,2006,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1073,7950,6,6,1977,140.0,690,1426,1,1,3,6,0,440,252,0,7,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1074,8556,7,5,2006,0.0,1240,1240,2,0,2,5,0,826,140,93,5,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1075,13125,7,6,1940,0.0,800,1740,1,1,3,6,2,240,0,0,7,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1076,10800,5,8,1936,0.0,796,1466,2,0,3,7,1,566,436,21,4,2006,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1077,15870,5,5,1969,0.0,1096,1096,1,0,3,6,0,299,240,32,3,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1078,4435,6,5,2004,169.0,848,848,1,0,1,3,1,420,140,0,5,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1079,8775,5,5,1994,0.0,990,990,1,0,3,5,0,299,0,64,4,2007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1080,11040,6,7,1971,144.0,1258,1258,2,0,3,5,0,528,55,0,10,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1081,7500,5,5,1963,0.0,1040,1040,1,1,3,5,0,308,0,0,6,2010,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1082,8749,7,5,2002,100.0,1459,1459,2,0,3,6,1,527,192,39,9,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1083,8800,6,6,1964,425.0,1251,1251,1,0,3,6,2,461,0,116,3,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1084,13031,6,5,1995,0.0,691,1498,2,1,3,6,1,409,315,44,7,2006,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1085,9069,6,6,1992,0.0,936,996,1,0,2,5,0,564,120,0,4,2010,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1086,1974,4,5,1973,0.0,546,1092,1,1,3,6,0,286,120,96,5,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1087,10574,8,5,2005,0.0,1082,1953,2,1,3,9,1,1043,160,50,5,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1088,2522,7,5,2004,50.0,970,1709,2,0,3,7,0,380,0,40,4,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1089,3316,8,5,2005,0.0,1247,1247,1,1,1,4,1,550,0,84,4,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1090,8544,3,4,1950,0.0,0,1040,2,0,2,6,0,400,0,0,6,2009,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1091,2160,7,5,1999,212.0,600,1252,2,1,2,4,0,462,0,48,3,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1092,8400,6,5,1925,0.0,1181,1694,2,0,4,7,1,576,342,0,6,2008,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1093,9230,5,8,1965,166.0,864,1200,1,1,1,6,0,884,0,64,10,2006,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1094,5868,5,7,1956,0.0,936,936,1,0,2,4,0,308,0,0,5,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1095,9317,6,5,2006,0.0,1314,1314,2,0,3,6,1,440,0,22,3,2007,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1096,6882,6,7,1914,0.0,684,1355,1,1,3,7,0,0,136,0,3,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1097,3696,8,5,1986,0.0,1074,1088,1,1,2,5,0,461,0,74,10,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1098,6000,4,6,1936,0.0,672,1324,1,0,3,6,0,240,0,0,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1099,11880,7,5,1978,206.0,1271,1601,2,0,3,7,1,478,0,0,4,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1100,8400,2,5,1920,0.0,290,438,1,0,1,3,0,246,0,0,1,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1101,9758,5,5,1971,0.0,950,950,1,0,3,5,0,280,0,0,7,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1102,7000,5,7,1960,45.0,1010,1134,1,0,2,6,0,254,0,16,4,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1103,8910,6,6,1959,0.0,655,1194,1,0,3,6,1,539,0,0,7,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1104,2016,5,5,1970,304.0,630,1302,2,1,3,6,0,440,0,0,4,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1105,12256,8,5,1994,362.0,1463,2622,2,1,3,9,2,712,186,32,4,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1106,10357,7,5,1990,0.0,910,1442,2,0,3,6,1,719,0,244,5,2007,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1107,23257,7,5,2006,0.0,868,2021,2,1,3,9,1,422,0,100,9,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1108,8063,6,5,2000,0.0,924,1690,2,1,3,7,1,463,100,48,11,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1109,11362,8,5,2004,42.0,1836,1836,2,0,3,7,1,862,125,185,3,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1110,8000,6,5,1995,0.0,773,1658,2,1,3,8,1,431,224,84,6,2008,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1111,10480,7,6,1976,660.0,803,1964,2,1,4,8,1,483,0,69,9,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1112,7100,5,7,1957,0.0,816,816,1,0,2,5,0,308,0,0,7,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1113,8923,5,7,1953,0.0,1008,1008,1,0,2,6,0,240,0,18,5,2007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1114,5400,5,7,1954,0.0,833,833,1,0,2,4,0,326,0,0,8,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1115,12085,8,5,2007,328.0,1734,1734,2,0,3,7,1,928,0,0,11,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1116,7750,8,5,2002,0.0,408,1419,2,1,3,7,1,527,120,0,3,2009,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1117,9764,5,7,1967,0.0,894,894,1,0,3,5,0,450,0,0,5,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1118,13825,5,6,1958,0.0,533,1601,1,0,3,6,0,300,280,34,12,2008,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1119,7560,5,5,1959,0.0,1040,1040,1,0,3,6,0,286,140,0,7,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1120,8263,6,5,1920,0.0,1012,1012,1,0,2,6,1,308,0,22,5,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1121,10084,7,5,2005,196.0,1552,1552,2,0,3,7,0,782,144,20,7,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1122,8926,4,3,1956,0.0,672,960,1,0,3,5,0,288,64,0,10,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1123,9405,5,9,1947,0.0,698,698,1,0,2,4,0,0,0,200,6,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1124,9125,7,5,1992,170.0,384,1482,2,1,3,7,1,392,100,25,7,2007,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1125,10434,4,5,1955,0.0,1005,1005,1,0,2,5,1,672,0,0,11,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1126,3684,7,5,2007,130.0,1373,1555,2,0,2,7,1,660,143,20,6,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1127,14572,7,5,2004,0.0,1530,1530,2,0,3,7,1,630,144,36,11,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1128,11796,7,5,2004,0.0,847,1959,2,1,4,8,1,434,100,48,7,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1129,7200,5,5,1980,180.0,936,936,1,0,2,4,0,672,49,0,8,2007,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1130,7804,4,3,1928,0.0,1122,1981,2,0,4,7,2,576,431,44,12,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1131,10712,5,5,1991,0.0,974,974,1,0,3,5,0,0,0,28,9,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1132,9900,6,4,1880,0.0,1008,2210,2,0,5,8,0,205,0,48,5,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1133,9828,8,5,1995,0.0,1128,2020,2,1,3,8,1,466,0,155,6,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1134,8773,6,5,1997,0.0,916,1600,2,1,3,7,1,460,100,38,8,2007,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1135,6180,6,5,1926,0.0,960,986,1,0,2,5,1,180,0,128,5,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1136,9600,6,5,1950,0.0,1032,1252,1,0,3,6,0,288,0,0,4,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1137,6342,5,8,1875,0.0,780,1020,1,0,2,6,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1138,9819,6,5,1977,0.0,1567,1567,2,0,2,5,2,714,264,32,5,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1139,8731,5,5,1920,0.0,915,1167,1,0,3,6,1,495,0,0,5,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1140,7350,5,7,1951,0.0,952,952,1,0,2,4,0,840,0,0,6,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1141,10304,5,7,1976,44.0,780,1868,2,1,4,9,1,484,448,96,10,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1142,9965,8,5,2006,340.0,1466,2828,3,0,4,11,1,1052,125,144,4,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1143,9000,5,3,1959,0.0,1006,1006,1,0,3,5,0,0,0,24,7,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1144,12180,4,4,1941,0.0,672,924,1,0,2,5,0,280,0,0,7,2010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1145,6240,5,6,1928,0.0,1042,1576,1,0,3,8,1,225,0,0,8,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1146,11200,6,5,1985,85.0,1298,1298,2,0,3,5,1,403,165,26,5,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1147,12000,7,7,1941,0.0,704,1564,1,1,3,7,1,234,0,0,7,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1148,5700,7,7,1926,0.0,572,1111,1,0,2,5,1,288,0,0,8,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1149,9000,7,9,1920,0.0,650,1482,1,0,3,7,0,324,0,0,7,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1150,8280,6,5,1950,0.0,932,932,1,0,2,4,1,306,0,0,11,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1151,17755,5,4,1959,132.0,1466,1466,1,1,3,6,2,528,0,140,11,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1152,14115,6,7,1956,0.0,1073,1811,1,0,2,6,1,470,0,0,7,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1153,5890,6,8,1930,0.0,816,816,1,0,2,5,0,432,0,0,6,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1154,13700,7,6,1965,288.0,864,1820,1,2,4,8,2,492,60,84,5,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1155,10768,5,8,1976,0.0,1437,1437,2,0,3,6,1,528,0,21,7,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1156,9350,5,8,1965,0.0,1219,1265,2,0,3,6,1,502,0,92,10,2008,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1157,5001,7,5,2007,166.0,1314,1314,2,0,2,6,1,626,172,62,7,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1158,11932,8,5,2007,186.0,1580,1580,2,0,3,7,0,830,0,24,6,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1159,9120,6,6,1974,270.0,901,1876,2,1,4,8,1,540,0,69,7,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1160,2280,6,5,1978,0.0,855,1456,2,1,3,7,1,440,26,0,7,2010,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1161,14778,6,7,1954,72.0,1296,1640,1,0,3,7,1,924,108,0,11,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1162,8724,5,5,1968,0.0,894,894,1,0,3,5,1,450,0,0,5,2007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1163,12900,4,4,1969,0.0,1198,1258,0,2,0,6,0,400,120,0,1,2008,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1164,16157,5,7,1978,0.0,1360,1432,1,1,2,5,1,588,168,180,6,2007,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1165,9541,7,5,2009,268.0,1502,1502,2,0,3,7,0,644,0,114,9,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1166,10475,8,5,2008,72.0,1694,1694,2,0,3,7,0,776,160,33,2,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1167,10852,6,5,2000,0.0,959,1671,2,1,3,7,1,472,0,38,2,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1168,13728,6,7,1935,0.0,1127,2108,2,0,4,7,2,540,0,0,7,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1169,35760,10,5,1995,1378.0,1930,3627,3,1,4,10,1,807,361,76,7,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1170,9880,6,6,1977,0.0,1096,1118,1,0,3,6,1,358,203,0,7,2008,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1171,9120,6,6,1958,0.0,1261,1261,1,0,3,6,1,433,0,0,11,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1172,4017,7,5,2006,0.0,625,1250,2,1,2,5,0,625,0,54,3,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1173,18030,5,6,1946,0.0,1598,3086,3,0,3,12,1,0,122,0,3,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1174,16560,6,8,1932,0.0,952,2345,2,1,4,9,1,360,0,0,7,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1175,10678,8,5,1992,337.0,1683,2872,2,1,4,9,1,541,0,33,4,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1176,6951,5,5,1984,0.0,876,923,1,0,3,5,0,264,362,0,10,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1177,3950,6,8,1926,0.0,818,1224,1,0,3,5,0,210,0,0,12,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1178,7681,5,6,1921,0.0,731,1343,1,1,3,7,1,186,192,0,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1179,8335,5,5,1954,0.0,0,1124,1,0,3,5,1,0,0,36,4,2006,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1180,11170,7,5,1990,0.0,1216,2514,2,1,4,8,0,693,0,0,4,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1181,5587,8,5,2008,186.0,1600,1652,2,0,2,5,1,482,162,53,11,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1182,15623,10,5,1996,0.0,2396,4476,3,1,4,10,2,813,171,78,7,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1183,10800,5,6,1920,0.0,1120,1130,1,0,2,5,1,720,229,0,6,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1184,35133,5,4,1963,226.0,1572,1572,1,1,3,5,2,995,0,263,5,2007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1185,9738,5,7,1924,0.0,784,1221,1,0,4,7,0,392,0,0,3,2006,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1186,10615,3,5,1900,0.0,978,1699,2,0,3,7,0,420,0,74,8,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1187,12461,8,5,1994,0.0,1624,1624,2,0,2,5,1,757,0,114,7,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1188,8935,7,5,2002,95.0,831,1660,2,1,3,7,0,493,144,68,7,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1189,7500,7,5,1999,0.0,994,1804,2,1,3,7,1,442,140,60,6,2010,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1190,32463,4,4,1961,149.0,1249,1622,1,0,3,7,1,1356,439,0,3,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1191,2645,8,5,1999,456.0,776,1441,2,1,2,5,0,492,206,0,11,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1192,9600,5,8,1925,0.0,702,1472,1,0,3,6,0,250,0,0,7,2007,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1193,4500,6,5,1999,425.0,1224,1224,2,0,2,5,0,402,0,304,6,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1194,9364,6,7,1969,143.0,663,1352,1,1,4,7,0,299,379,36,3,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1195,8029,6,5,2005,0.0,728,1456,2,1,3,8,0,400,100,24,7,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1196,14054,7,5,2006,0.0,879,1863,2,1,4,9,1,660,100,17,11,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1197,8850,7,6,1916,0.0,815,1690,1,0,3,7,1,225,0,0,7,2006,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1198,9100,7,5,2001,0.0,1212,1212,2,0,3,6,0,573,356,0,6,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1199,11235,4,5,1963,51.0,1051,1382,1,1,3,6,1,459,0,82,10,2006,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1200,9353,4,5,1970,0.0,864,864,1,0,3,5,0,280,0,0,7,2006,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1201,10400,7,5,1998,0.0,866,1779,2,1,3,6,0,546,198,36,3,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1202,6000,5,8,1925,0.0,884,1348,1,0,3,5,1,216,0,0,5,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1203,9750,7,5,2000,171.0,1630,1630,2,0,3,6,1,451,74,234,10,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1204,10140,5,6,1975,0.0,1056,1074,1,1,3,6,0,495,0,88,7,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1205,14684,7,7,1990,234.0,2158,2196,2,0,3,7,1,701,84,70,6,2009,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1206,8900,4,4,1966,0.0,1056,1056,1,0,2,5,0,384,0,42,11,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1207,9135,6,5,2003,120.0,1682,1700,2,0,3,7,0,544,192,23,5,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1208,7763,5,7,1962,0.0,931,1283,1,0,3,6,0,506,0,0,10,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1209,10182,8,5,2006,420.0,1660,1660,2,0,3,8,1,500,322,50,5,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1210,11218,6,5,1992,0.0,1055,1845,2,1,3,8,1,462,635,104,5,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1211,12134,8,7,1988,0.0,559,1752,2,0,4,8,0,492,325,12,6,2010,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1212,9340,4,6,1941,0.0,672,672,1,0,2,4,0,234,0,113,8,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1213,10246,4,9,1965,0.0,648,960,0,0,0,3,0,364,88,0,5,2006,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1214,10205,5,5,1962,0.0,925,999,1,0,3,6,0,300,150,72,5,2006,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1215,7094,5,5,1966,0.0,894,894,1,0,3,5,0,384,0,0,5,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1216,8930,6,5,1978,0.0,0,1902,2,0,4,8,0,539,0,0,4,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1217,8640,8,5,2009,72.0,1300,1314,2,0,3,6,0,552,135,112,9,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1218,6240,4,5,1947,0.0,0,912,1,0,2,3,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1219,1680,6,5,1971,236.0,672,1218,1,1,3,7,0,0,201,0,4,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1220,7800,5,5,1964,0.0,912,912,1,0,2,5,0,288,0,0,11,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1221,8250,5,5,1968,0.0,952,1211,1,0,3,5,1,322,0,63,8,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1222,10496,6,6,1949,320.0,1040,1846,2,0,3,7,1,315,0,0,1,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1223,10680,5,3,1951,44.0,2136,2136,2,0,4,7,0,528,0,30,10,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1224,15384,7,5,2004,0.0,788,1490,2,1,3,8,1,388,100,75,2,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1225,10482,6,8,1958,63.0,588,1138,1,0,3,6,0,264,224,0,6,2007,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1226,14598,6,5,2007,74.0,894,1933,2,1,4,9,1,668,100,18,1,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1227,8872,5,8,1965,300.0,912,912,1,0,2,5,0,576,0,240,12,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1228,8769,9,5,2008,766.0,1702,1702,1,1,1,7,1,1052,0,72,10,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,7910,5,5,1960,0.0,1075,1507,2,0,4,7,0,404,0,0,8,2008,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1230,18890,5,5,1977,1.0,1361,2620,2,2,4,12,1,600,155,24,8,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1231,7728,5,6,1962,120.0,1106,1190,1,0,3,6,0,540,0,18,5,2006,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1232,9842,4,5,1962,0.0,0,1224,2,0,2,6,0,462,0,0,3,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1233,12160,5,5,1959,180.0,1188,1188,1,0,3,6,0,531,0,0,5,2010,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1234,8525,5,6,1911,0.0,940,1964,1,1,4,7,0,0,0,192,11,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1235,13132,5,5,1914,0.0,747,1784,1,1,4,9,0,180,203,40,7,2006,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1236,2628,7,5,2003,106.0,764,1626,2,1,2,6,0,474,0,27,6,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1237,12393,7,5,2004,0.0,847,1948,2,1,4,8,1,434,100,48,9,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1238,13072,6,5,2005,0.0,1141,1141,1,1,3,6,0,484,0,0,3,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1239,9037,8,5,2006,32.0,1476,1484,2,0,2,6,1,472,120,33,12,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1240,8158,7,5,2003,252.0,884,1768,2,1,3,8,0,543,0,63,7,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1241,9849,7,6,2007,0.0,1689,1689,2,0,3,7,0,954,0,56,6,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1242,10625,7,6,1974,81.0,1053,1173,2,0,3,6,2,528,0,120,1,2010,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1243,13891,10,5,2006,0.0,2076,2076,2,1,2,7,1,850,216,229,9,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,11435,8,7,1929,0.0,792,1517,1,0,3,7,2,400,0,0,6,2006,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1245,12090,6,7,1984,74.0,585,1868,3,1,3,7,1,477,268,112,1,2007,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1246,8125,7,5,2005,0.0,756,1553,2,1,3,6,0,615,0,45,3,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1247,12328,6,5,1976,335.0,1012,1034,1,0,3,6,0,888,0,0,5,2010,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1248,9600,6,5,1917,0.0,735,2058,1,1,3,8,1,396,0,0,4,2008,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
